device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6067.32,458.556,0.004,461.056,0.011,3.804
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6062.89,453.561,0.003,404.848,0.012,3.898
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,4,1,1,903,6061.29,451.535,0.003,374.341,0.012,3.796
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,8,1,1,903,6063.07,456.414,0.005,361.699,0.012,4.008
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,16,1,1,903,6067.62,462.426,0.003,342.266,0.011,3.888
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,32,1,1,903,6062.45,451.913,0.003,339.36,0.01,3.923
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,64,1,1,903,6062.03,454.702,0.004,337.338,0.01,3.808
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,128,1,1,903,6062.03,452.072,0.003,337.855,0.01,3.886
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,256,1,1,903,6062.37,456.497,0.004,341.196,0.011,3.957
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,512,1,1,903,6061.17,453.821,0.003,336.605,0.011,3.916
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1024,1,1,903,6061.1,450.133,0.003,336.285,0.011,3.926
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6078.36,515.964,0.004,463.686,0.022,4.865
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6082.11,489.15,0.004,406.556,0.017,4.439
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,4,1,1,903,6073.46,486.963,0.003,376.5,0.015,4.909
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,8,1,1,903,6071.73,501.429,0.004,354.796,0.014,4.881
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,16,1,1,903,6072.99,526.759,0.004,341.1,0.014,4.928
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,32,1,1,903,6075.17,494.117,0.004,343.348,0.021,4.916
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,64,1,1,903,6071.51,488.36,0.004,333.249,0.016,4.89
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,128,1,1,903,6071.86,500.005,0.005,332.343,0.014,4.87
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,256,1,1,903,6080.54,503.801,0.003,339.885,0.035,5.025
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,512,1,1,903,6073.41,493.39,0.004,338.819,0.02,4.889
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1024,1,1,903,6071.71,492.904,0.004,339.215,0.026,4.906
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6065.2,512.443,0.004,457.251,0.014,4.858
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6068.49,485.835,0.002,400.191,0.017,4.896
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,4,1,1,903,6068.88,499.692,0.003,378.307,0.014,4.88
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,8,1,1,903,6067.93,486.921,0.002,354.136,0.014,4.839
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,16,1,1,903,6068.64,504.283,0.004,349.323,0.014,4.938
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,32,1,1,903,6068.87,481.591,0.003,339.626,0.014,4.925
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,64,1,1,903,6071.56,494.939,0.003,338.685,0.014,4.907
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,128,1,1,903,6075.48,483.288,0.003,335.222,0.014,4.9
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,256,1,1,903,6066.6,480.817,0.003,336.151,0.019,4.921
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,512,1,1,903,6066.84,498.9,0.002,338.081,0.018,5.009
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1024,1,1,903,6066.31,491.184,0.002,337.832,0.016,5.045
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,1,1,1,903,6074.51,448.387,0.004,461.991,0.011,3.98
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.18489e+07,2,1,1,903,6061.7,456.591,0.003,405.208,0.012,3.868
