device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3918.33,338.6,0.002,306.644,0.016,4.778
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3920.25,334.517,0.004,258.915,0.014,3.298
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3920.17,337.527,0.002,239.54,0.015,3.253
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3919.46,334.358,0.002,230.291,0.014,3.316
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3919.24,340.213,0.002,220.683,0.018,3.327
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3918.76,338.353,0.004,217.84,0.014,3.299
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3919.58,338.106,0.002,216.249,0.014,3.309
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3924.51,344.197,0.004,216.764,0.014,3.261
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3930.28,344.267,0.002,228.529,0.013,3.308
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3919.2,332.547,0.004,216.542,0.018,3.435
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3919.41,334.015,0.003,214.833,0.015,3.321
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3923.92,353.645,0.004,299.203,0.016,3.328
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3921.19,334.916,0.004,264.397,0.015,3.309
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3922.4,328.443,0.003,247.647,0.016,3.302
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3921.32,321.83,0.004,230.053,0.021,3.406
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3921.4,343.178,0.003,226.344,0.013,3.258
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3934.57,333.232,0.004,231.167,0.014,3.302
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3922.37,332.128,0.004,215.851,0.014,3.391
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3922.82,323.198,0.004,216.349,0.014,3.231
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3922.3,344.62,0.005,221.842,0.016,3.347
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3921.54,333.64,0.004,222.368,0.02,3.368
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3921.84,333.151,0.003,221.763,0.018,3.559
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3923.19,294.951,0.003,300.44,0.012,2.705
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3920.53,296.811,0.003,262.774,0.013,2.701
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3922.19,295.298,0.004,241.188,0.011,2.699
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3918.15,302.181,0.003,236.044,0.011,2.579
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3919.05,295.172,0.003,224.912,0.011,2.687
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3917.81,294.48,0.003,221.564,0.011,2.665
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3917.55,297.653,0.003,221.311,0.011,2.77
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,128,1,1,583,3916.7,293.362,0.003,218.885,0.012,2.688
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,256,1,1,583,3917.24,296.581,0.003,220.198,0.015,2.78
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,512,1,1,583,3918.7,297.239,0.003,220.52,0.01,2.734
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1024,1,1,583,3917.86,298.718,0.002,220.916,0.012,2.761
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,1,1,1,583,3927.7,289.109,0.003,301.778,0.011,2.663
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,2,1,1,583,3916.36,293.469,0.004,259.549,0.011,2.625
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,4,1,1,583,3913.98,293.27,0.003,241.732,0.013,2.73
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,8,1,1,583,3914.53,297.083,0.003,235.139,0.012,2.628
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,16,1,1,583,3916.14,297.286,0.003,225.936,0.012,2.65
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,32,1,1,583,3914.63,296.593,0.003,221.709,0.012,2.806
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,7.6546e+06,64,1,1,583,3915.62,298.644,0.003,222.083,0.013,2.808
