device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,1,2,9.5957,101.213,3.561,0.001,28.352,4.782,0.907
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,1,4,9.5957,101.653,7.403,0.002,28.44,4.224,0.78
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,1,8,9.5957,101.348,6.723,0.002,22.379,3.872,0.855
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,2,1,9.5957,99.808,6.411,0.002,36.281,4.711,0.8
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,2,2,9.5957,102.047,6.733,0.002,28.834,4.528,0.783
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,2,4,9.5957,101.369,4.788,0.002,24.382,3.899,0.767
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,2,8,9.5957,101.395,3.916,0.002,24.196,4.638,0.814
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,4,1,9.5957,102.999,6.132,0.001,36.493,4.692,0.796
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,4,2,9.5957,101.986,5.713,0.002,30.837,4.545,0.778
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,4,4,9.5957,101.355,8.307,0.002,24.475,4.783,0.779
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,4,8,9.5957,101.295,8.646,0.002,26.268,4.757,0.825
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,8,1,9.5957,100.524,7.012,0.002,34.339,4.676,0.795
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,8,2,9.5957,101.325,4.99,0.002,31.856,5.049,0.791
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,8,4,9.5957,101.383,4.311,0.002,26.606,4.972,0.757
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,1,8,8,9.5957,101.412,3.567,0.003,27.096,4.85,0.8
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,1,1,9.5957,102.442,10.166,0.001,36.358,5.014,0.721
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,1,2,9.5957,102.488,6.677,0.002,28.324,4.575,0.786
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,1,4,9.5957,101.473,6.031,0.002,23.761,4.58,2.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,1,8,9.5957,107.63,8.22,0.001,19.979,4.64,0.753
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,2,1,9.5957,99.767,8.183,0.001,29.433,4.765,0.802
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,2,2,9.5957,101.527,7.172,0.002,27.206,4.72,0.731
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,2,4,9.5957,101.407,6.752,0.001,21.803,4.555,0.758
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,2,8,9.5957,101.391,4.27,0.002,18.501,4.624,0.763
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,4,1,9.5957,100.785,9.627,0.001,30.585,4.857,0.743
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,4,2,9.5957,101.413,4.34,0.002,25.54,4.616,0.734
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,4,4,9.5957,101.275,6.111,0.002,23.468,4.54,0.776
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,4,8,9.5957,101.381,8.321,0.002,22.873,4.618,0.718
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,8,1,9.5957,99.998,6.983,0.002,29.564,4.643,0.764
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,8,2,9.5957,101.343,4.615,0.001,27.28,4.631,0.708
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,8,4,9.5957,101.266,4.358,0.002,25.824,4.648,0.757
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,2,8,8,9.5957,101.411,8.379,0.002,27.016,4.703,0.755
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,1,1,9.5957,99.782,10.248,0.002,21.128,4.631,0.726
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,1,2,9.5957,101.474,9.376,0.002,21.685,4.801,0.753
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,1,4,9.5957,101.313,8.985,0.002,19.879,4.561,0.733
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,1,8,9.5957,101.605,7.993,0.002,17.661,4.605,0.734
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,2,1,9.5957,99.719,8.423,0.001,27.434,4.602,0.717
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,2,2,9.5957,101.431,8.077,0.003,22.481,4.54,0.735
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,2,4,9.5957,101.322,8.402,0.002,19.236,4.801,0.742
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,2,8,9.5957,101.375,8.889,0.002,16.732,4.988,0.697
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,4,1,9.5957,99.672,8.034,0.001,28.654,4.806,0.723
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,4,2,9.5957,101.546,6.01,0.002,24.734,4.628,0.753
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,4,4,9.5957,101.579,7.675,0.001,22.487,4.809,0.784
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,4,8,9.5957,101.36,3.902,0.001,21.88,4.765,0.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,8,1,9.5957,99.631,4.695,0.002,28.255,4.67,0.716
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,8,2,9.5957,101.444,4.009,0.002,19.742,4.701,0.76
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,8,4,9.5957,101.387,3.38,0.002,20.084,4.638,0.708
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,4,8,8,9.5957,101.863,4.705,0.001,17.987,4.992,0.698
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,1,1,9.5957,99.915,5.714,0.001,25.617,3.835,0.685
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,1,2,9.5957,101.488,4.284,0.003,20.276,4.538,0.689
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,1,4,9.5957,102.078,4.704,0.002,17.842,5.105,0.719
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,1,8,9.5957,101.413,8.9,0.002,15.798,4.903,0.741
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,2,1,9.5957,99.695,8.043,0.002,31.956,4.624,0.69
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,2,2,9.5957,101.393,4.3,0.002,26.738,4.864,0.658
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,2,4,9.5957,101.722,4.341,0.002,22.28,4.588,0.681
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,136,8,2,8,9.5957,101.444,3.99,0.002,16.9,4.627,0.718
