device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,1,5.95435,81.906,5.232,0.002,23.595,2.659,1.823
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,2,5.95435,71.553,4.419,0.002,33.818,4.108,1.495
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,4,5.95435,71.535,6.12,0.002,32.604,3.982,1.504
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,1,5.95435,83.053,6.729,0.002,33.206,2.941,2.105
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,2,5.95435,70.623,5.057,0.002,28.898,4.113,1.489
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,4,5.95435,70.8,6.04,0.001,26.263,4.129,1.52
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,1,5.95435,83.391,4.118,0.002,30.861,2.932,2.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,2,5.95435,71.345,4.954,0.002,31.533,4.035,1.488
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,4,5.95435,71.563,7.446,0.002,26.759,4.04,1.497
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,1,5.95435,88.304,6.689,0.002,16.758,2.258,1.465
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,2,5.95435,70.926,7.452,0.001,29.808,3.131,1.442
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,4,5.95435,70.973,4.14,0.001,28.691,3.268,1.403
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,1,5.95435,82.783,6.433,0.001,31.219,2.134,2.027
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,2,5.95435,70.822,4.032,0.001,23.873,3.458,1.405
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,4,5.95435,70.898,4.431,0.002,20.871,3.365,1.405
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,1,5.95435,82.368,6.475,0.001,32.504,2.522,2.076
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,2,5.95435,70.829,3.906,0.002,27.121,3.075,1.391
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,4,5.95435,71.004,5.117,0.002,25.727,3.258,1.409
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,1,5.95435,84.168,6.54,0.002,28.79,2.518,2.017
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,2,5.95435,70.84,4.211,0.002,20.528,3.297,1.4
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,4,5.95435,70.96,4.044,0.002,19.551,3.32,1.388
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,1,5.95435,82.544,5.719,0.002,30.545,2.185,2.07
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,2,5.95435,70.818,4.08,0.002,20.066,3.111,1.387
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,4,5.95435,70.962,7.437,0.002,17.437,3.109,1.441
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,1,5.95435,82.728,6.533,0.001,32.434,2.205,2.044
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,2,5.95435,70.797,3.971,0.002,25.525,3.071,1.426
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,4,5.95435,70.978,3.73,0.002,19.028,3.074,1.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,1,5.95435,58.016,5.244,0.002,20.973,4.669,0.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,2,5.95435,69.583,5.312,0.003,11.391,4.318,0.19
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,4,5.95435,68.442,4.489,0.001,8.004,4.294,0.178
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,1,5.95435,79.774,4.861,0.001,12.577,4.45,0.181
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,2,5.95435,68.434,5.416,0.002,7.323,4.367,0.177
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,4,5.95435,68.425,5.112,0.001,5.531,5.017,0.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,1,5.95435,81.205,4.282,0.001,8.969,4.207,0.175
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,2,5.95435,68.634,4.454,0.002,4.548,4.258,0.17
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,4,5.95435,68.403,5.046,0.001,5.521,4.699,0.165
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,1,5.95435,81.646,4.961,0.001,16.632,4.281,0.178
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,2,5.95435,68.456,4.73,0.002,7.642,4.262,0.161
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,4,5.95435,68.491,5.372,0.002,4.647,4.404,0.157
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,1,5.95435,79.324,5.041,0.018,13.883,4.335,0.151
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,2,5.95435,68.403,5.33,0.001,9.102,4.409,0.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,4,5.95435,68.352,5.437,0.002,6.565,4.452,0.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,1,5.95435,79.216,5.037,0.002,8.78,4.35,0.168
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,2,5.95435,72.222,5.466,0.001,6.437,4.421,0.161
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,4,5.95435,69.912,5.359,0.003,5.851,4.514,0.178
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,1,5.95435,79.139,3.744,0.001,11.288,4.275,0.149
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,2,5.95435,68.339,4.44,0.001,6.72,4.676,0.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,4,5.95435,68.391,5.464,0.002,4.579,4.355,0.17
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,1,5.95435,79.851,4.81,0.003,7.61,4.93,0.194
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,2,5.95435,71.821,5.334,0.003,5.413,4.373,0.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,4,5.95435,86.688,5.366,0.001,4.172,4.383,0.154
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,1,5.95435,80.304,4.744,0.002,4.892,5.112,0.146
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,2,5.95435,73.003,5.314,0.003,4.039,4.377,0.142
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,4,5.95435,74.548,5.356,0.002,3.921,4.524,0.147
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,1,5.95435,57.165,4.681,0.002,20.396,4.706,0.214
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,2,5.95435,79.907,4.969,0.001,11.339,4.392,0.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,4,5.95435,79.236,5.687,0.002,7.383,4.378,0.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,1,5.95435,80.138,5.169,0.002,14.025,4.341,0.22
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,2,5.95435,79.317,5.767,0.002,6.478,4.253,0.243
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,4,5.95435,79.347,5.035,0.002,5.716,4.493,0.279
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,1,5.95435,80.962,5.27,0.001,14.315,4.441,0.15
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,2,5.95435,82.914,5.174,0.001,6.337,4.446,0.29
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,4,5.95435,83.244,5.151,0.002,6.79,4.81,0.315
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,1,5.95435,77.078,1.971,0.002,15.543,2.247,0.172
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,2,5.95435,68.433,2.511,0.001,7.599,2.444,0.173
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,4,5.95435,68.38,2.515,0.001,4.707,2.748,0.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,1,5.95435,77.593,3.507,0.002,7.971,2.442,0.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,2,5.95435,68.473,4.003,0.002,4.217,2.524,0.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,4,5.95435,68.437,3.586,0.002,4.577,2.465,0.168
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,1,5.95435,75.723,3.646,0.001,7.673,2.375,0.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,2,5.95435,68.446,3.653,0.001,6.38,3.896,0.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,4,5.95435,73.12,3.962,0.001,4.749,2.396,0.166
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,1,5.95435,81.449,4.677,0.002,11.133,4.359,0.143
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,2,5.95435,79.327,5.76,0.002,6.926,4.405,0.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,1,4,5.95435,79.426,5.76,0.002,4.882,4.414,0.24
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,1,5.95435,80.035,5.393,0.001,7.317,4.482,0.142
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,2,5.95435,79.311,5.443,0.001,5.352,4.496,0.227
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,2,4,5.95435,81.235,5.741,0.001,4.75,3.999,0.251
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,1,5.95435,75.745,3.426,0.003,4.509,4.009,1.76
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,2,5.95435,78.631,4.028,0.001,3.922,2.752,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,4,4,4,5.95435,71.759,4.058,0.002,2.699,2.558,0.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,1,5.95435,71.223,3.789,0.002,19.216,2.449,0.228
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,2,5.95435,82.606,2.772,0.001,11.481,2.433,0.184
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,1,4,5.95435,82.372,2.805,0.001,7.636,2.428,0.157
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,1,5.95435,86.487,3.616,0.002,11.61,2.489,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,2,5.95435,82.446,2.892,0.001,9.216,3.919,0.173
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,2,4,5.95435,84.73,3.588,0.001,4.841,4.002,0.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,1,5.95435,83.45,3.299,0.002,7.082,2.556,0.184
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,2,5.95435,81.48,3.912,0.002,5.573,2.461,0.213
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,1,4,4,5.95435,78.953,4.034,0.001,4.482,2.55,0.201
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,1,5.95435,91.358,3.296,0.017,17.864,2.504,0.15
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,2,5.95435,80.797,4.203,0.002,6.534,2.561,0.197
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,1,4,5.95435,80.735,4.284,0.001,4.358,2.47,0.149
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,1,5.95435,87.467,3.951,0.001,13.492,2.486,0.228
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,2,5.95435,80.772,4.29,0.002,7.863,2.573,0.25
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,2,4,5.95435,86.382,3.87,0.001,7.716,4.078,0.258
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,1,5.95435,86.974,3.247,0.002,10.33,4.057,0.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,116,2,4,2,5.95435,90.115,4.286,0.001,5.053,2.556,0.147
