device/C,kernel/C,workDimension/C,a/F,b/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,1,1,1,1024,0.012,0,0.003,0.35,0.001,0.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,2,1,1,1024,0.005,0.001,0,0.146,0,0.088
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,4,1,1,1024,0.023,0,0.001,0.153,0.001,0.057
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,8,1,1,1024,0.005,0,0,0.164,0,0.058
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,16,1,1,1024,0.005,0.001,0,0.134,0,0.049
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,32,1,1,1024,0.004,0,0.001,0.124,0,0.045
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,64,1,1,1024,0.004,0,0.001,0.062,0.001,0.041
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,128,1,1,1024,0.005,0.001,0,0.05,0,0.042
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,256,1,1,1024,0.005,0,0.001,0.043,0,0.043
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,512,1,1,1024,0.005,0,0.001,0.041,0.001,0.04
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Computation,ONE_D,656,567,1024,1,1,1024,0.005,0,0,-1,-1,-1
