device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,1,1,23.7637,337.161,19.534,0.002,88.041,10.243,1.945
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,1,2,23.7637,215.387,14.921,0.001,59.222,12.168,1.681
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,1,4,23.7637,217.319,17.144,0.002,28.225,11.467,4.197
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,1,8,23.7637,226.298,13.702,0.001,24.533,12.488,1.8
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,2,1,23.7637,268.447,19.322,0.001,58.506,12.674,2.479
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,2,2,23.7637,212.799,17.599,0.002,31.981,15.215,1.883
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,2,4,23.7637,214.355,17.094,0.002,25.463,15.257,1.804
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,2,8,23.7637,215.202,19.093,0.002,32.378,15.439,1.694
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,4,1,23.7637,271.039,19.59,0.001,47.275,13.032,2.285
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,4,2,23.7637,213.766,17.688,0.001,50.949,14.45,2.766
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,4,4,23.7637,215.833,16.879,0.001,22.831,15.211,1.81
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,4,8,23.7637,216.999,19.267,0.002,40.414,14.302,1.666
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,8,1,23.7637,267.808,19.563,0.001,44.473,16.125,2.432
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,8,2,23.7637,217.887,20.275,0.001,70.287,13.748,1.668
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,8,4,23.7637,214.219,20.335,0.003,56.826,13.957,1.725
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,1,8,8,23.7637,212.536,17.565,0.002,62.404,13.726,1.695
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,1,1,23.7637,239.058,12.525,0.003,78.834,11.024,1.927
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,1,2,23.7637,213.258,12.276,0.004,56.938,11.306,1.425
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,1,4,23.7637,213.095,12.383,0.002,52.47,11.424,1.402
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,1,8,23.7637,214.648,12.42,0.002,47.101,11.483,1.412
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,2,1,23.7637,235.783,17.171,0.003,40.124,12.615,1.999
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,2,2,23.7637,212.723,14.18,0.002,56.193,11.387,1.411
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,2,4,23.7637,213.003,16.404,0.003,50.803,11.572,1.384
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,2,8,23.7637,213.955,14.216,0.003,35.271,11.162,1.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,4,1,23.7637,238.148,13.485,0.003,62.987,10.993,1.94
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,4,2,23.7637,213.362,24.48,0.002,56.454,11.328,1.383
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,4,4,23.7637,213.53,18.687,0.002,55.918,11.348,1.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,4,8,23.7637,213.353,25.114,0.003,57.289,11.337,1.42
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,8,1,23.7637,235.26,12.55,0.002,37.802,10.956,1.979
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,8,2,23.7637,213.412,13.296,0.003,57.901,11.338,1.361
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,8,4,23.7637,213.795,14.518,0.002,59.1,11.312,1.405
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,2,8,8,23.7637,213.324,14.468,0.002,60.616,11.5,1.446
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,1,1,23.7637,257.944,15.164,0.002,37.425,10.94,1.972
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,1,2,23.7637,213.083,15.961,0.003,36.427,11.678,1.513
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,1,4,23.7637,214.438,16.025,0.002,46.435,11.355,1.398
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,1,8,23.7637,213.279,12.393,0.003,16.799,11.105,1.476
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,2,1,23.7637,236.044,15.183,0.002,56.607,11.138,1.911
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,2,2,23.7637,213.553,15.525,0.003,50.905,11.215,1.415
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,2,4,23.7637,213.312,14.472,0.003,49.777,11.446,1.383
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,2,8,23.7637,215.679,12.905,0.002,48.401,11.308,1.401
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,4,1,23.7637,243.039,13.475,0.003,63.798,11.981,1.967
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,4,2,23.7637,213.205,16.631,0.002,50.621,11.694,1.369
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,4,4,23.7637,214.616,14.233,0.003,52.242,11.409,1.372
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,4,8,23.7637,214.617,17.555,0.003,49.649,11.636,1.409
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,8,1,23.7637,241.266,15.715,0.002,46.468,12.648,2.025
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,8,2,23.7637,213.365,15.51,0.002,32.378,11.393,1.555
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,8,4,23.7637,213.503,12.95,0.002,27.014,11.465,1.448
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,4,8,8,23.7637,213.111,15.071,0.002,29.13,11.601,1.437
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,184,8,1,1,23.7637,240.917,17.027,0.002,25.611,12.401,2.039
