device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,1,1,1,30,157.79,11.352,0.002,15.398,9.784,0.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,2,1,1,30,155.275,11.579,0.003,7.47,4.902,0.306
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,4,1,1,30,154.243,11.542,0.002,4.514,2.538,0.233
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,8,1,1,30,154.766,11.561,0.003,3.166,1.286,0.229
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,16,1,1,30,154.251,11.559,0.002,2.415,0.726,0.223
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,32,1,1,30,154.266,11.551,0.002,1.806,0.424,0.227
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,64,1,1,30,154.236,11.462,0.002,1.62,0.192,0.283
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,128,1,1,30,154.448,11.628,0.003,1.397,0.114,0.184
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,256,1,1,30,153.896,11.518,0.002,1.597,0.069,0.183
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,512,1,1,30,154.097,11.438,0.001,1.909,0.049,0.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,1.96608e+06,1024,1,1,30,154.028,11.445,0.002,1.919,0.03,0.157
