device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,1,1,1,40,48.699,23.692,0.004,27.589,1.539,0.436
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,2,1,1,40,43.675,23.885,0.003,21.466,1.476,0.426
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,4,1,1,40,42.992,24.719,0.003,25.594,1.483,0.426
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,8,1,1,40,42.551,23.583,0.003,23.911,1.46,0.395
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,16,1,1,40,42.56,22.486,0.003,23.065,1.466,0.428
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,32,1,1,40,42.507,22.389,0.003,22.906,1.477,0.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,64,1,1,40,42.425,23.128,0.004,22.515,1.464,0.424
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,128,1,1,40,42.404,23.054,0.003,22.479,1.458,0.403
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,256,1,1,40,42.297,22.966,0.003,19.936,3.03,0.399
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,512,1,1,40,41.997,27.967,0.002,19.182,2.871,0.398
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,1024,1,1,40,43.263,24.213,0.002,19.586,2.893,0.393
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,1,1,1,40,48.118,24.94,0.003,23.915,1.493,0.616
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,2,1,1,40,43.104,22.982,0.004,20.175,1.452,0.651
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,524288,4,1,1,40,43.028,20.361,0.004,22.827,1.436,0.659
