device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6504.41,531.485,0.004,493.088,0.015,5.156
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6494.61,517.694,0.003,433.932,0.014,5.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6493.16,511.519,0.002,396.057,0.017,5.126
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6491.86,521.032,0.004,384.484,0.014,5.171
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6502.99,525.822,0.003,364.609,0.023,5.158
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6492.58,523.806,0.002,363.439,0.023,5.136
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6492.34,544.561,0.003,365.755,0.016,5.213
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6494.72,533.405,0.002,364.887,0.026,5.303
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6491.95,522.97,0.004,360.054,0.02,5.22
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6492.05,543.872,0.004,355.878,0.024,5.243
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6492.67,537.732,0.003,355.131,0.016,5.269
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6499.83,478.837,0.003,492.801,0.013,4.138
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6504.57,489.093,0.003,431.932,0.012,4.092
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6497.61,486.901,0.004,399.777,0.015,4.091
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6496.5,489.097,0.003,384.755,0.011,4.111
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6495.96,491.917,0.004,372.584,0.012,4.192
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6498.78,487.252,0.004,364.05,0.01,4.115
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6495.31,487.451,0.003,361.145,0.013,4.234
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6496.72,486.592,0.003,361.194,0.011,4.187
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6505.45,487.359,0.003,362.198,0.014,4.259
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6498.44,488.867,0.004,358.166,0.011,4.273
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6497.54,484.873,0.003,363.507,0.019,4.217
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6506.72,537.499,0.002,493.322,0.017,5.152
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6500.84,517.848,0.002,427.403,0.016,5.174
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6498.88,530.686,0.004,404.236,0.014,5.207
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6499.69,523.921,0.002,384.956,0.021,5.205
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6499.65,518.147,0.002,372.542,0.015,5.24
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6501.27,530.449,0.002,367.015,0.014,5.328
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6500.09,520.939,0.003,362.631,0.014,5.192
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6512.78,513.306,0.002,355.719,0.014,5.226
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6501.58,519.087,0.002,364.633,0.017,5.321
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6500.96,518.043,0.004,355.027,0.017,5.348
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6500.67,518.271,0.002,355.485,0.018,5.199
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6498.13,537.853,0.004,495.655,0.015,5.251
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6505.71,525.318,0.004,431.376,0.016,5.193
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6495.99,531.674,0.003,395.821,0.016,5.121
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6500.23,528.28,0.004,379.751,0.016,5.322
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6499.44,529.633,0.003,372.179,0.014,5.176
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6499.38,532.329,0.004,366.545,0.015,5.291
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6498.58,522.039,0.003,362.093,0.015,5.2
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6513,563.719,0.003,355.71,0.018,5.289
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6497.95,525.118,0.002,361.907,0.014,5.214
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6497.46,526.038,0.002,361.118,0.033,5.269
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6500.02,525.281,0.003,360.504,0.013,5.3
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6510.23,539.75,0.003,488.019,0.015,5.171
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6500.04,534.361,0.002,431.904,0.015,5.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6502.55,518.548,0.003,401.342,0.017,5.215
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6507.69,522.716,0.004,387.377,0.014,5.173
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6500.47,512.265,0.003,368.927,0.014,5.234
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6502.58,513.726,0.003,359.7,0.016,5.202
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6501.89,518.697,0.004,365.501,0.015,5.212
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6511.3,512.51,0.003,356.321,0.013,5.159
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6500.79,599.047,0.002,366.659,0.02,5.224
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,512,1,1,967,6500.62,525.931,0.004,356.03,0.04,5.328
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1024,1,1,967,6501.18,521.789,0.002,362.912,0.041,5.304
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,1,1,1,967,6497.32,479.787,0.002,494.019,0.016,4.128
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,2,1,1,967,6490.91,485.052,0.003,430.164,0.013,4.213
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,4,1,1,967,6491.5,485.873,0.003,397.067,0.012,4.24
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,8,1,1,967,6492.96,495.105,0.004,382.841,0.01,4.228
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,16,1,1,967,6490.62,498.462,0.002,369.146,0.01,4.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,32,1,1,967,6491.57,496.689,0.003,362.115,0.012,4.218
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,64,1,1,967,6501.71,492.374,0.003,359.764,0.01,4.275
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,128,1,1,967,6490.95,483.284,0.003,363.009,0.01,4.279
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.26878e+07,256,1,1,967,6492.61,481.117,0.004,359.073,0.012,4.247
