device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,1,8,18.0879,181.409,10.693,0.002,23.506,7.607,1.151
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,2,8,18.0879,181.029,8.801,0.002,35.212,8.723,1.053
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,4,8,18.0879,181.175,11.331,0.002,48.619,8.263,1.011
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,8,1,18.0879,175.681,13.503,0.002,23.271,8.065,1.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,8,2,18.0879,181.931,14.453,0.002,23.175,9.645,1.105
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,8,4,18.0879,181.109,9.727,0.002,25.629,8.888,1.125
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,1,8,8,18.0879,182.483,10.493,0.002,14.492,9.652,1.089
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,1,8,18.0879,184.187,10.151,0.002,27.049,8.257,1.004
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,2,8,18.0879,181.325,10.852,0.002,19.309,8.358,1.311
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,4,8,18.0879,181.616,10.663,0.002,42.939,8.065,0.984
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,8,1,18.0879,174.869,13.952,0.002,41.838,9.153,1.417
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,8,2,18.0879,180.91,10.478,0.003,46.865,9.255,0.974
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,8,4,18.0879,182.709,10.576,0.002,45.299,9.259,1.002
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,2,8,8,18.0879,183.839,10.524,0.002,44.008,8.904,1.018
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,1,8,18.0879,180.987,8.416,0.002,22.478,8.299,1.036
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,2,8,18.0879,181.459,11.844,0.002,39.067,8.401,0.984
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,4,8,18.0879,184.786,11.321,0.002,37.709,8.414,0.987
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,8,1,18.0879,187.017,11.175,0.003,45.748,8.788,1.372
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,8,2,18.0879,180.95,13.594,0.002,37.908,9.13,0.982
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,8,4,18.0879,180.965,12.204,0.002,12.381,8.631,1.068
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,4,8,8,18.0879,180.856,8.639,0.002,14.315,8.639,1.067
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,1,1,18.0879,232.87,12.562,0.002,51.127,9.79,1.609
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,1,2,18.0879,243.121,12.244,0.003,34.621,11.094,1.162
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,1,4,18.0879,242.247,11.369,0.002,21.689,10.57,1.194
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,1,8,18.0879,239.777,14.971,0.003,16.88,10.293,1.443
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,2,1,18.0879,234.785,13.156,0.003,55.706,10.529,1.637
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,2,2,18.0879,239.51,12.839,0.003,20.322,10.47,1.21
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,2,4,18.0879,239.689,14.511,0.002,22.404,11.543,1.213
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,2,8,18.0879,239.423,10.585,0.002,11.103,12.081,1.292
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,4,1,18.0879,243.759,13.559,0.002,40.842,9.809,1.669
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,4,2,18.0879,239.591,15.528,0.003,34.053,10.788,1.167
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,4,4,18.0879,239.653,15.062,0.002,28.319,10.871,1.203
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,168,8,4,8,18.0879,239.435,12.902,0.003,28.486,10.719,1.23
