device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1,1,1,160,179.302,89.812,0.003,89.201,6.958,1.216
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,2,1,1,160,172.222,83.798,0.002,79.975,7.926,1.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,4,1,1,160,172.223,86.538,0.004,70.833,7.53,1.292
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.722,82.509,0.003,70.037,7.401,1.229
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.887,85.625,0.004,65.715,7.537,1.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,32,1,1,160,171.711,84.823,0.004,64.454,7.565,1.246
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.719,84.768,0.004,62.665,7.676,1.236
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.801,85.567,0.004,63.459,7.771,1.263
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,256,1,1,160,172.344,91.289,0.003,64.646,7.559,1.245
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.748,82.333,0.003,64.75,7.607,1.24
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.729,83.371,0.003,61.907,7.502,1.222
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1,1,1,160,178.887,82.408,0.004,89.639,7.538,1.249
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.557,82.642,0.004,77.285,7.633,1.246
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.743,84.382,0.004,71.186,7.596,1.215
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.6,109.128,0.003,68.25,7.375,1.253
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.993,92.606,0.004,65.085,7.532,3.166
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,32,1,1,160,177.539,85.128,0.004,64.006,7.548,1.227
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.799,84.901,0.003,63.632,7.477,1.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.659,85.245,0.004,63.469,7.647,1.226
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,256,1,1,160,173.878,84.647,0.003,63.288,7.663,1.299
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.784,85.333,0.004,63.738,7.617,1.23
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.669,85.345,0.004,64.065,7.668,1.23
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1,1,1,160,173.596,88.517,0.003,88.449,5.92,4.031
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,2,1,1,160,182.32,93.382,0.004,76.544,5.942,1.495
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.56,87.121,0.004,70.864,5.946,1.446
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,8,1,1,160,171.543,85.483,0.003,68.607,5.94,1.452
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,16,1,1,160,171.517,83.8,0.004,68.263,5.952,1.475
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,32,1,1,160,171.51,83.718,0.003,64.804,6.06,1.463
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,64,1,1,160,171.697,86.572,0.004,64.078,6.018,1.379
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,128,1,1,160,171.589,86.353,0.004,63.72,5.972,1.397
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,256,1,1,160,171.638,87.142,0.004,63.506,6.038,1.405
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,512,1,1,160,171.661,87.377,0.004,63.33,6.021,1.393
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1024,1,1,160,171.505,87.477,0.003,64.083,6.019,1.404
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,1,1,1,160,178.095,85.585,0.004,95.293,5.931,1.465
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,2,1,1,160,171.595,81.262,0.004,79.306,5.938,1.444
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,4,1,1,160,171.663,82.165,0.003,70.599,5.92,1.394
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,2.09715e+06,8,1,1,160,172.489,81.696,0.003,68.741,5.906,1.453
