device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,1,1,1,135,733.555,87.876,0.004,78.077,9.951,1.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,2,1,1,135,728.575,76.045,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,4,1,1,135,730.277,72.967,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,8,1,1,135,733.78,73.883,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,16,1,1,135,733.963,87.576,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,32,1,1,135,731.911,87.22,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,64,1,1,135,732.535,86.688,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,128,1,1,135,730.728,86.893,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,256,1,1,135,732.994,86.466,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,512,1,1,135,731.204,86.861,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,1024,1,1,135,732.264,86.74,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,1,1,1,135,734.579,79.456,0.004,72.861,4.773,1.135
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,2,1,1,135,727.761,72.284,0.003,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,1.78258e+06,4,1,1,135,729.882,70.877,0.004,-1,-1,-1
