device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,1,1,1,38,398.192,44.406,0.004,122.033,20.022,0.969
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,2,1,1,38,398.445,41.364,0.004,66.646,19.756,0.933
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,4,1,1,38,394.362,40.547,0.019,35.528,18.984,0.969
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,8,1,1,38,394.257,39.301,0.004,22.447,19.993,1.096
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,16,1,1,38,394.557,41.192,0.004,15.339,19.616,0.904
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,32,1,1,38,394.211,40.859,0.004,14.01,18.897,1.027
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,64,1,1,38,394.003,40.847,0.004,10.406,19.934,1.443
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,128,1,1,38,395.539,42.368,0.004,9.465,26.735,1.154
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,256,1,1,38,397.32,51.068,0.004,22.362,22.185,0.957
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,512,1,1,38,396.089,50.015,0.005,9.996,27.063,1.528
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,1024,1,1,38,398.144,50.74,0.004,9.124,24.254,1.057
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,1,1,1,38,398.557,48.928,0.004,111.204,17.817,0.746
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,2,1,1,38,395.001,38.412,0.005,67.345,18.38,0.708
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,4,1,1,38,392.586,60.717,0.005,37.839,19.312,0.755
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,9.96147e+06,8,1,1,38,395.398,40.915,0.005,26.095,19.819,0.785
