device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,1,1,1,448,2353.67,223.951,0.005,1295.89,229.967,4.284
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,2,1,1,448,2315.59,224.042,0.004,1162.5,234.799,4.12
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,4,1,1,448,2316,223.661,0.005,964.565,230.852,4.29
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,8,1,1,448,2316.81,224.682,0.006,265.371,230.561,4.172
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,16,1,1,448,2315.66,224.848,0.006,199.134,230.955,4.359
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,32,1,1,448,2316.59,226.654,0.005,153.591,233.716,4.433
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,64,1,1,448,2319.15,227.858,0.005,160.26,235.111,4.149
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,128,1,1,448,2316.83,230.989,0.005,345.666,231.645,4.503
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,256,1,1,448,2315.4,225.384,0.005,457.565,231.295,4.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,512,1,1,448,2315.77,228.809,0.006,464.333,236.876,4.368
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Memory,ONE_D,1.17441e+08,1024,1,1,448,2317.24,228.71,0.006,489.321,233.946,4.466
