device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,1,1,1,7,41.686,7.586,0.002,9.583,0.221,0.204
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,2,1,1,7,40.947,4.61,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,4,1,1,7,45.24,4.927,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,8,1,1,7,45.365,4.909,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,16,1,1,7,45.369,4.884,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,32,1,1,7,45.654,4.918,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,64,1,1,7,45.408,4.881,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,128,1,1,7,45.398,4.909,0,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,256,1,1,7,45.405,4.902,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,512,1,1,7,44.376,4.936,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,1024,1,1,7,45.294,4.918,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,1,1,1,7,49.781,2.898,0.002,5.311,0.285,0.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,2,1,1,7,41.047,2.196,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,4,1,1,7,40.854,2.713,0.002,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,8,1,1,7,40.859,2.706,0,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,16,1,1,7,40.87,2.718,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,32,1,1,7,40.856,2.711,0.001,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,104857,64,1,1,7,40.865,2.707,0.002,-1,-1,-1
