device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,1,1,1,38,204.357,19.415,0.004,20.476,12.529,0.658
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,2,1,1,38,201.711,19.666,0.004,9.793,6.292,0.584
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,4,1,1,38,200.827,19.909,0.004,6.141,3.229,0.635
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,8,1,1,38,201.198,19.746,0.004,4.14,1.721,0.677
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,16,1,1,38,199.899,19.8,0.004,3.052,0.944,0.672
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,32,1,1,38,204.106,19.738,0.003,2.071,0.542,0.588
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,64,1,1,38,199.265,19.841,0.004,1.829,0.395,0.584
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,128,1,1,38,199.296,19.812,0.003,1.899,0.178,0.651
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,256,1,1,38,199.086,19.649,0.003,2.026,0.121,0.599
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,512,1,1,38,199.271,19.716,0.003,2.41,0.085,0.535
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,1024,1,1,38,198.929,19.553,0.003,2.617,0.063,0.517
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,1,1,1,38,204.342,19.166,0.019,20.303,12.393,0.508
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,2,1,1,38,204.462,19.748,0.019,9.212,6.378,0.402
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,4,1,1,38,201.877,19.283,0.004,5.846,3.189,0.426
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,8,1,1,38,200.323,19.945,0.018,4.062,1.745,0.471
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,16,1,1,38,200.461,19.652,0.004,3.04,0.848,0.446
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,32,1,1,38,199.019,19.604,0.004,2.17,0.458,0.444
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,64,1,1,38,198.608,19.609,0.004,1.867,0.274,0.447
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.49037e+06,128,1,1,38,198.738,19.615,0.004,1.799,0.142,0.482
