device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,194.584,18.418,0.003,42.81,11.818,0.868
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,192.298,18.676,0.003,22.066,6.037,0.545
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,189.426,18.932,0.003,6.046,4.566,0.535
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,189.287,19.012,0.003,3.976,1.565,0.54
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.316,18.988,0.017,2.853,0.841,0.544
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.188,18.973,0.017,2.083,0.491,0.585
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.46,19.029,0.018,1.817,0.232,0.561
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,188.749,19.075,0.003,1.771,0.126,0.488
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.26,18.958,0.003,1.895,0.071,0.482
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.11,18.968,0.017,2.234,0.044,0.502
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.111,18.958,0.017,2.517,0.028,0.476
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,198.96,18.477,0.004,18.739,11.729,0.875
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,193.771,18.923,0.003,9.177,5.946,0.896
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,190.702,18.979,0.003,6.401,3.029,0.88
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,189.829,18.967,0.003,4.131,1.586,0.892
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.978,18.915,0.004,2.952,0.845,0.87
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.541,18.922,0.003,2.044,0.495,0.856
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.363,19.024,0.018,1.681,0.233,0.837
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,188.051,18.996,0.017,1.759,0.128,0.795
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.538,18.98,0.017,1.864,0.074,0.752
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.275,18.855,0.017,2.248,0.045,0.755
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.086,18.837,0.018,2.567,0.03,0.789
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,196.717,17.947,0.017,17.786,11.879,0.674
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,191.155,18.483,0.003,8.359,5.885,0.68
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,190.603,18.356,0.003,5.93,3.025,0.662
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,189.198,18.462,0.002,3.913,1.578,0.692
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,16,1,1,36,188.619,18.397,0.003,2.832,0.848,0.69
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,32,1,1,36,188.873,18.42,0.002,2.087,0.483,0.669
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,64,1,1,36,188.625,18.511,0.003,1.815,0.252,0.671
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,128,1,1,36,188.577,18.422,0.003,1.786,0.133,0.696
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,256,1,1,36,188.345,18.352,0.017,1.879,0.073,0.629
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,512,1,1,36,188.315,18.322,0.003,2.244,0.047,0.636
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1024,1,1,36,188.426,18.318,0.004,2.58,0.027,0.637
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,1,1,1,36,204.861,18.042,0.003,40.682,11.796,1.169
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,2,1,1,36,192.301,18.107,0.003,41.194,5.969,0.535
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,4,1,1,36,191.097,18.275,0.003,6.222,3.052,0.546
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,2.3593e+06,8,1,1,36,188.872,18.422,0.017,4.131,1.575,0.501
