device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1,1,1,14,78.183,4.759,0.002,8.329,4.635,0.296
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2,1,1,14,73.275,3.975,0.002,4.201,2.406,0.17
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4,1,1,14,71.336,3.773,0.001,2.159,1.283,0.141
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8,1,1,14,70.437,3.775,0.002,1.529,0.725,0.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,16,1,1,14,70.315,3.672,0.001,1.297,0.416,0.132
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,32,1,1,14,71.628,3.912,0.001,0.971,0.206,0.19
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,64,1,1,14,71.301,3.558,0.001,0.884,0.122,0.099
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,128,1,1,14,70.357,3.379,0.001,0.884,0.105,0.085
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,256,1,1,14,70.036,3.303,0.002,0.895,0.052,0.082
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,512,1,1,14,70.244,3.287,0.001,1.055,0.031,0.083
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1024,1,1,14,70.35,3.375,0.001,1.215,0.028,0.106
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1,1,1,14,80.621,7.476,0.003,7.043,4.663,0.226
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,2,1,1,14,73.404,6.741,0.002,4.192,2.392,0.2
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,4,1,1,14,71.797,5.548,0.002,2.76,1.317,0.189
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,8,1,1,14,70.709,5.531,0.002,1.828,0.75,0.175
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,16,1,1,14,70.397,5.272,0.001,1.377,0.462,0.173
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,32,1,1,14,70.438,5.23,0.002,1.089,0.219,0.171
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,64,1,1,14,70.287,5.196,0.002,0.9,0.151,0.12
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,128,1,1,14,70.804,5.14,0.002,0.89,0.062,0.12
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,256,1,1,14,71.055,5.032,0.002,0.927,0.077,0.093
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,512,1,1,14,70.787,6.163,0.002,1.069,0.038,0.14
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,917504,1024,1,1,14,70.512,5.187,0.002,1.22,0.029,0.097
