device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,1,1,1,64,69.779,35.505,0.003,38.004,76.044,1.251
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,2,1,1,64,95.98,46.78,0.003,24.936,76.246,1.219
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,4,1,1,64,93.493,41.845,0.004,19.26,76.697,1.224
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,8,1,1,64,98.246,42.741,0.004,9.311,75.264,1.902
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,16,1,1,64,93.205,41.996,0.004,11.003,74.146,1.882
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,32,1,1,64,97.162,39.324,0.003,5.535,75.305,1.249
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,64,1,1,64,109.077,43.086,0.004,5.748,75.013,1.903
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,128,1,1,64,95.373,42.83,0.004,5.33,75.563,1.877
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,256,1,1,64,94.962,42.382,0.004,5.528,75.362,1.898
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,512,1,1,64,94.865,42.317,0.004,5.296,74.913,1.911
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,1024,1,1,64,95.186,42.613,0.003,10.856,76.362,1.268
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,1,1,1,64,74.121,35.326,0.003,35.825,74.038,1.268
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,2,1,1,64,93.531,41.382,0.004,23.917,75.166,1.267
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,4,1,1,64,93.548,39.251,0.004,17.997,74.595,1.266
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,8,1,1,64,93.525,40.516,0.004,26.333,73.955,1.263
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Oxxxxx,ONE_D,2.09715e+06,16,1,1,64,94.73,41.968,0.004,26.595,73.651,1.238
