device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,1,512,25899.4,287.899,0.005,1545.86,366.731,0.427
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,2,512,25811.4,214.186,0.005,810.943,367.174,0.431
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,4,512,25789.7,213.889,0.004,466.572,370.304,0.415
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,8,512,25816.4,212.178,0.005,481.198,369.135,0.428
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,16,512,25798.9,212.43,0.005,543.48,368.511,0.405
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,32,512,25814.4,212.611,0.004,535.085,368.938,1.018
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,64,512,25812.1,212.643,0.005,525.37,368.284,0.44
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,128,512,25815.2,211.688,0.004,515.882,369.525,0.414
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,256,512,25812.9,211.634,0.005,479.301,370.449,0.47
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,512,512,25814.5,213.822,0.005,568.035,371.749,0.417
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,1,1024,512,25811.8,218.29,0.005,-1,-1,-1
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,1,512,25927.6,213.562,0.005,861.922,370.085,0.437
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,2,512,25813.2,219.527,0.005,510.271,370.926,0.424
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,4,512,25808.6,215.081,0.005,530.6,370.698,0.412
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,8,512,25825.9,216.771,0.005,441.94,371.282,0.452
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,16,512,25806.2,218.539,0.004,453.58,371.012,0.407
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,32,512,25811.5,216.544,0.005,470.816,372.113,0.432
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,64,512,25810.8,216.503,0.005,464.844,370.263,0.437
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,128,512,25809.9,213.646,0.005,463.988,369.747,0.401
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,256,512,25809.5,215.14,0.004,479.251,370.495,0.418
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,2,512,512,25810.5,216.181,0.004,544.419,369.525,0.451
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,4,1,512,25820.9,215.61,0.004,530.149,368.7,0.437
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,4,2,512,25812.5,215.796,0.005,378.787,369.444,0.424
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,4,4,512,25814.6,216.624,0.005,341.57,369.981,0.416
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Array3dAverage,THREE_D,512,1,4,8,512,25823.9,216.154,0.005,435.489,369.689,0.422
