device/C,kernel/C,workDimension/C,noOfTraj/F,steps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,1,1,128,6839.88,0.107,0.001,12590.1,0.009,2.957
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,2,1,128,6834.93,0.094,0.002,12049.2,0.009,3.14
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,4,1,128,6838.46,0.094,0.001,11868.5,0.015,4.06
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,8,1,128,6821.25,0.098,0.002,11808.1,0.02,3.122
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,16,1,128,6837.65,0.096,0.002,12005.8,0.015,5.453
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,32,1,128,6844.56,0.093,0.002,11691.8,0.016,3.271
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,64,1,128,6843.91,0.094,0.002,11700.8,0.008,3.139
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,128,1,128,6843.27,0.096,0.002,11719.3,0.013,5.391
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,4,256,1,128,6844.03,0.098,0.002,12002.1,0.014,4.761
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,1,1,128,6847.33,0.093,0.001,11998.1,0.012,3.007
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,2,1,128,6824.19,0.093,0.002,11891.6,0.006,3.024
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,4,1,128,6841.69,0.094,0.001,11734.5,0.013,3.219
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,8,1,128,6846.75,0.098,0.001,11975.4,0.014,3.209
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,16,1,128,6837.6,0.093,0.002,11679,0.015,5.59
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,32,1,128,6826.03,0.098,0.002,11681.7,0.015,3.2
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,64,1,128,6837.43,0.096,0.002,11660.2,0.026,5.5
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,8,128,1,128,6838.29,0.095,0.002,11999.2,0.013,5.447
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,1,1,128,6847.99,0.092,0.002,11831.5,0.012,3.124
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,2,1,128,6841.14,0.094,0.002,11712.9,0.017,3.081
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,4,1,128,6836.8,0.096,0.001,11651.3,0.017,3.29
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,8,1,128,6834.22,0.093,0.002,11914.3,0.014,3.214
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,16,1,128,6837.43,0.089,0.002,11649.8,0.015,5.567
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,32,1,128,6842.63,0.094,0.003,11662.3,0.012,3.115
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,16,64,1,128,6840.37,0.096,0.002,11720.5,0.007,4.905
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,32,1,1,128,6820.69,0.099,0.001,11996.4,0.007,2.985
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,32,2,1,128,6845.59,0.095,0.002,11694.1,0.015,3.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,32,4,1,128,6853.66,0.093,0.002,11687.9,0.015,5.664
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,32,8,1,128,7811.95,0.099,0.002,9980.4,0.013,3.643
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,32,16,1,128,7495.76,0.101,0.002,9827.25,0.017,3.448
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,32,32,1,128,7455.05,0.101,0.001,9611.85,0.014,10.765
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,64,1,1,128,7497.1,0.108,0.002,9522.69,0.016,6.027
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,64,2,1,128,9138,0.105,0.002,9539.42,0.016,3.661
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,64,4,1,128,7461.42,0.106,0.002,9746.1,0.014,5.894
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,64,8,1,128,7507.93,0.1,0.002,9544.63,0.012,3.448
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,64,16,1,128,7527.71,0.108,0.001,9555.13,0.015,5.5
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,128,1,1,128,7476.69,0.104,0.002,9491.1,0.015,3.756
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,128,2,1,128,7450.69,0.106,0.002,9758.06,0.016,3.568
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,128,4,1,128,7484.49,0.108,0.002,9515.01,0.008,3.548
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,128,8,1,128,7444.62,0.103,0.003,9584.8,0.012,3.462
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,256,1,1,128,7492.26,0.104,0.002,9505.18,0.017,5.732
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,256,2,1,128,7464.47,0.103,0.002,9772.82,0.013,3.386
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,256,4,1,128,7452.68,0.106,0.002,9630.37,0.013,3.406
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,512,1,1,128,7446.25,0.101,0.002,9520.98,0.016,3.782
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,512,2,1,128,7470.06,0.104,0.002,9611.52,0.011,3.468
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MonteCarloAsian,TWO_D,8192,10,1024,1,1,128,7447.76,0.104,0.002,9824.73,0.01,3.489
