device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,1,1,4,45.699,6.268,0.002,124.581,2.717,0.287
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,2,1,4,39.709,4.704,0.001,197.525,2.719,0.219
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,4,1,4,39.823,5.432,0.001,116.792,2.636,0.207
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,8,1,4,39.724,5.024,0.002,196.378,2.638,0.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,16,1,4,39.702,5.399,0.002,116.258,2.66,0.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,32,1,4,39.676,5.328,0.001,200.647,2.659,0.209
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,64,1,4,39.648,5.353,0.002,115.823,2.639,0.208
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,128,1,4,40.03,4.988,0.002,201.387,2.716,0.271
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,256,1,4,39.693,5.026,0.001,119.908,2.693,0.23
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,512,1,4,39.726,5.39,0.017,201.117,2.668,0.213
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,1,1024,1,4,39.67,5.538,0.001,120.215,2.587,0.219
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,1,1,4,39.705,5.523,0.001,196,2.595,0.263
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,2,1,4,39.946,5.99,0.001,117.514,2.556,0.222
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,4,1,4,39.635,5.446,0.002,197.469,2.624,0.244
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,8,1,4,39.761,5.019,0.001,116.218,2.12,0.216
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,16,1,4,39.682,5.5,0.001,200.379,2.598,0.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,32,1,4,39.636,5.452,0.002,116.204,2.602,0.214
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,64,1,4,40.239,6.452,0.001,205.337,2.639,0.224
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,128,1,4,39.815,5.534,0.001,117.599,2.628,0.215
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,256,1,4,39.709,6.444,0.001,205.083,2.616,0.219
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,2,512,1,4,39.697,4.868,0.002,119.603,2.588,0.21
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,1,1,4,39.665,5.748,0.001,197.214,2.566,0.22
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,2,1,4,39.686,5.589,0.002,115.156,2.56,0.248
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,4,1,4,39.813,5.529,0.002,198.597,2.588,0.209
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,8,1,4,39.639,5.515,0.002,114.961,2.545,0.258
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,16,1,4,40.142,5.585,0.002,200.233,2.059,0.186
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,32,1,4,39.88,5.621,0.001,114.285,2.634,0.229
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,64,1,4,39.803,5.508,0.001,203.787,2.563,0.213
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,128,1,4,39.742,5.297,0.002,117.356,2.612,0.225
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,4,256,1,4,39.709,5.586,0.001,206.704,2.622,0.222
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,1,1,4,39.667,5.24,0.002,116.277,2.542,0.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,2,1,4,39.713,5.585,0.001,198.924,2.577,0.224
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,4,1,4,39.771,5.03,0.001,115.538,2.564,0.215
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,8,1,4,39.649,5.698,0.002,200.148,2.589,0.213
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,16,1,4,39.636,5.552,0.002,115.765,2.592,0.2
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,32,1,4,39.659,5.52,0.002,200.687,2.037,0.2
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,64,1,4,39.944,5.631,0.001,115.292,2.599,0.238
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,8,128,1,4,39.758,5.579,0.002,206.131,2.623,0.215
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,16,1,1,4,39.706,6.059,0.001,115.609,2.674,0.249
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,1024,1024,1024,16,2,1,4,39.661,5.569,0.001,198.776,2.606,0.224
