device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,1,1,1,1,6.904,0.364,0.002,43.498,0.408,0.142
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,2,1,1,1,6.561,0.315,0.001,20.333,0.408,0.138
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,4,1,1,1,6.67,0.277,0.002,13.982,0.434,0.175
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,8,1,1,1,6.583,0.314,0.001,9.689,0.438,0.173
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,16,1,1,1,8.284,0.337,0.002,6.764,0.58,0.167
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,32,1,1,1,9.821,0.485,0.003,6.652,0.609,0.216
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,64,1,1,1,12.379,0.442,0.002,5.325,0.606,0.249
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,128,1,1,1,13.283,0.461,0.002,6.364,0.599,0.245
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,256,1,1,1,12.9,0.47,0.002,5.815,0.6,0.164
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,512,1,1,1,10.658,0.463,0.002,4.264,0.43,0.251
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,1024,1,1,1,13.208,0.686,0.004,4.867,0.452,0.26
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,1,1,1,1,6.667,0.236,0.002,43.124,0.306,0.144
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,2,1,1,1,6.584,0.337,0.001,20.393,0.301,0.167
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,4,1,1,1,6.888,0.315,0.001,13.451,0.3,0.185
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,8,1,1,1,6.661,0.306,0.001,9.209,0.308,0.183
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,16,1,1,1,8.317,0.321,0.001,10.476,0.282,0.19
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,32,1,1,1,10.292,0.242,0,5.749,0.498,0.171
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,64,1,1,1,9.085,0.517,0.001,4.138,0.491,0.211
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,128,1,1,1,9.646,0.479,0.001,5.097,0.504,0.221
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,256,1,1,1,11.264,0.434,0.001,4.414,0.492,0.165
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,512,1,1,1,9.728,0.482,0.002,4.594,0.298,0.23
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,262144,1024,1,1,1,10.2,0.234,0,5.448,0.486,0.168
