device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,1,1,1,16,221.52,22.669,0.02,64.931,12.381,0.737
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,2,1,1,16,218.422,24.676,0.004,34.683,12.34,0.824
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,4,1,1,16,216.494,24.083,0.004,20.062,12.355,0.828
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,8,1,1,16,216.164,24.056,0.003,14.292,12.175,0.844
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,16,1,1,16,213.905,23.857,0.017,40.94,12.33,0.755
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,32,1,1,16,219.337,24.161,0.004,24.794,12.331,0.791
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,64,1,1,16,216.347,22.734,0.004,9.453,12.938,1.281
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,128,1,1,16,218.807,22.79,0.003,6.254,12.293,0.719
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,256,1,1,16,218.496,23.479,0.004,5.379,12.144,0.877
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,512,1,1,16,215.555,23.561,0.018,4.684,12.305,1.215
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,4.1943e+06,1024,1,1,16,219.721,23.435,0.003,4.036,12.278,1.245
