device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,1,1,1,1,13.428,0.805,0.005,4.454,0.314,0.422
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,2,1,1,1,13.22,1.07,0.004,2.391,0.428,0.248
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,4,1,1,1,13.167,1.014,0.004,1.297,0.42,0.248
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,8,1,1,1,13.639,1.066,0.004,0.762,0.368,0.245
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,16,1,1,1,13.587,0.978,0.004,0.486,0.302,0.259
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,32,1,1,1,13.561,0.55,0.002,0.415,0.272,0.237
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,64,1,1,1,13.215,0.567,0.002,0.314,0.272,0.24
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,128,1,1,1,13.229,0.49,0.003,0.324,0.27,0.241
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,256,1,1,1,13.216,0.438,0.003,0.226,0.266,0.235
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,512,1,1,1,13.233,0.782,0.004,0.357,0.441,0.262
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,1024,1,1,1,13.584,0.81,0.002,0.352,0.315,0.241
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,1,1,1,1,13.732,2.854,0.004,6.553,0.625,0.442
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,2,1,1,1,15.878,1.526,0.003,2.726,0.642,0.278
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,4,1,1,1,15.358,1.472,0.003,1.451,0.684,0.252
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,8,1,1,1,13.501,1.402,0.003,0.956,0.665,0.323
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,16,1,1,1,17.374,1.301,0.002,0.581,0.62,0.253
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,32,1,1,1,14.262,1.255,0.002,0.48,0.617,0.266
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,64,1,1,1,14.566,1.249,0.018,0.47,0.612,0.248
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,128,1,1,1,14.451,1.226,0.002,0.418,0.613,0.251
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,256,1,1,1,14.363,1.212,0.018,0.428,0.655,0.288
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,512,1,1,1,14.516,1.223,0.003,0.374,0.58,0.255
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,262144,1024,1,1,1,14.427,1.25,0.003,0.375,0.667,0.248
