device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,1,1,1,0.5,6.62,0.158,0.003,2.522,0.134,0.409
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,2,1,1,0.5,6.577,0.532,0.004,1.339,0.202,0.274
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,4,1,1,0.5,6.584,0.547,0.004,0.742,0.172,0.267
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,8,1,1,0.5,6.591,0.489,0.002,0.484,0.097,0.403
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,16,1,1,0.5,6.601,0.277,0.003,0.377,0.176,0.374
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,32,1,1,0.5,8.632,0.354,0.005,0.315,0.098,0.242
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,64,1,1,0.5,6.608,0.256,0.001,0.201,0.097,0.218
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,128,1,1,0.5,6.6,0.211,0.004,0.21,0.171,0.343
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,256,1,1,0.5,6.596,0.179,0.002,0.22,0.091,0.213
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,512,1,1,0.5,6.611,0.172,0.002,0.196,0.168,0.275
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,1024,1,1,0.5,6.607,0.322,0.004,0.316,0.168,0.267
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,1,1,1,0.5,9.378,0.583,0.019,3.457,0.238,0.566
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,2,1,1,0.5,11.475,0.75,0.02,1.779,0.187,0.377
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,4,1,1,0.5,11.38,0.731,0.002,1,0.196,0.394
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,8,1,1,0.5,11.36,0.769,0.003,0.64,0.209,0.434
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,16,1,1,0.5,11.411,0.648,0.002,0.395,0.173,0.245
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,32,1,1,0.5,6.853,0.651,0.017,0.307,0.252,0.253
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,64,1,1,0.5,6.771,0.643,0.004,0.269,0.337,0.269
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,128,1,1,0.5,7.414,0.616,0.002,0.279,0.27,0.311
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,256,1,1,0.5,7.486,0.584,0.002,0.228,0.265,0.26
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,512,1,1,0.5,7.469,0.592,0.018,0.237,0.258,0.256
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,131072,1024,1,1,0.5,7.488,0.656,0.002,0.229,0.26,0.255
