device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1,1,1,8,47.722,3.481,0.001,27.642,2.673,0.272
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,2,1,1,8,43.625,2.633,0.003,2.459,1.353,0.117
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,4,1,1,8,40.355,1.995,0.001,1.433,0.712,0.122
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,8,1,1,8,40.226,1.934,0.002,0.962,0.439,0.117
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,16,1,1,8,40.148,1.935,0.002,0.753,0.208,0.109
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,32,1,1,8,40.138,1.936,0.002,0.582,0.113,0.135
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,64,1,1,8,40.12,1.933,0.003,0.529,0.061,0.076
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,128,1,1,8,40.119,1.924,0.003,0.552,0.035,0.065
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,256,1,1,8,40.114,1.897,0.001,0.558,0.021,0.064
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,512,1,1,8,40.123,1.847,0.002,0.677,0.015,0.067
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,524288,1024,1,1,8,40.129,1.892,0.001,0.807,0.053,0.115
