device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1,1,1,0.5,3.521,0.181,0.002,25.848,0.13,0.142
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,2,1,1,0.5,3.318,0.168,0.003,10.262,0.114,0.218
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,4,1,1,0.5,5.653,0.195,0.003,9.354,0.118,0.188
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,8,1,1,0.5,4.182,0.201,0.001,5.849,0.178,0.188
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,16,1,1,0.5,4.202,0.209,0.001,5.545,0.196,0.187
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,32,1,1,0.5,4.209,0.203,0.001,4.822,0.218,0.248
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,64,1,1,0.5,6.133,0.209,0.002,4.761,0.219,0.236
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,128,1,1,0.5,6.531,0.172,0.002,5.172,0.189,0.157
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,256,1,1,0.5,3.322,0.174,0.001,4.83,0.186,0.231
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,512,1,1,0.5,6.676,0.182,0.001,4.776,0.188,0.231
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1024,1,1,0.5,6.677,0.18,0.001,4.865,0.175,0.227
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1,1,1,0.5,3.408,0.138,0.001,34.892,0.122,0.129
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,2,1,1,0.5,3.316,0.107,0.002,15.57,0.13,0.201
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,4,1,1,0.5,4.929,0.244,0.002,8.074,0.127,0.224
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,8,1,1,0.5,5.264,0.208,0.001,5.256,0.144,0.16
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,16,1,1,0.5,3.29,0.155,0.001,3.837,0.133,0.172
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,32,1,1,0.5,5.608,0.138,0.001,4.394,0.21,0.247
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,64,1,1,0.5,6.454,0.184,0.002,4.4,0.21,0.239
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,128,1,1,0.5,6.634,0.181,0.002,4.361,0.192,0.243
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,256,1,1,0.5,6.62,0.183,0.003,4.353,0.21,0.245
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,512,1,1,0.5,6.63,0.178,0.002,4.307,0.198,0.247
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FWT,ONE_D,131072,1024,1,1,0.5,6.635,0.184,0.001,4.388,0.203,0.237
