device/C,kernel/C,workDimension/C,width/F,height/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,4,1,2,41.783,25.683,0.005,112.322,0.002,3.76
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,8,1,2,41.72,24.376,0.006,131.524,0.002,3.683
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,16,1,2,41.708,24.388,0.007,133.277,0.002,3.687
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,32,1,2,41.661,24.427,0.006,128.374,0.001,3.682
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,1,1,2,41.658,24.363,0.007,133.874,0.002,3.681
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,2,1,2,41.599,24.429,0.007,131.598,0.002,3.682
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,4,1,2,41.736,24.397,0.007,132.058,0.002,3.91
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,8,1,2,41.91,24.379,0.007,131.07,0.002,3.654
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,16,1,2,41.68,24.362,0.006,130.36,0.001,3.685
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,1,1,2,41.667,24.374,0.006,130.861,0.001,3.658
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,2,1,2,41.689,24.338,0.006,127.747,0.002,3.674
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,4,1,2,41.715,28.689,0.006,106.17,0.002,3.669
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,8,1,2,42.27,28.42,0.006,104.529,0.001,3.666
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,1,1,2,41.807,29.157,0.007,128.669,0.002,3.67
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,2,1,2,41.993,24.303,0.006,129.228,0.001,3.667
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,4,1,2,41.699,24.347,0.007,132.301,0.002,3.838
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,1,1,2,42.738,26.987,0.021,136.326,0.001,4.674
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,2,1,2,40.649,24.92,0.004,133.958,0.001,3.998
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,42.193,26.896,0.004,-1,-1,-1
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1,1,2,48.638,29.725,0.003,184.151,0.001,4.698
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,2,1,2,41.301,27.858,0.003,180.745,0.001,7.312
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,4,1,2,44.783,27.778,0.005,168.421,0.017,4.788
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,8,1,2,41.18,26.879,0.004,165.747,0,4.606
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,16,1,2,44.064,26.01,0.004,158.082,0.001,4.925
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,32,1,2,43.183,24.96,0.006,158.697,0.001,7.346
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,64,1,2,44.111,26.951,0.003,166.722,0.001,4.578
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,128,1,2,44.224,26.206,0.003,153.95,0.002,4.595
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,256,1,2,42.893,26.985,0.006,155.796,0.001,4.569
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,512,1,2,43.045,26.814,0.003,156.184,0.001,4.629
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,41.817,26.749,0.003,-1,-1,-1
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,1,1,2,45.836,23.17,0.003,164.585,0.001,4.594
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,2,1,2,42.095,27.433,0.003,161.612,0.001,4.599
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,4,1,2,43.777,26.971,0.003,162.462,0.001,4.775
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,8,1,2,42.316,24.27,0.003,163.056,0.001,4.594
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,16,1,2,44.178,26.708,0.005,152.072,0.001,4.562
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,32,1,2,43.071,27.91,0.003,158.664,0.002,5.644
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,64,1,2,45.516,24.166,0.003,151.161,0.001,4.619
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,128,1,2,42.656,27.439,0.003,148.055,0,4.606
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,256,1,2,41.729,26.169,0.006,155.116,0.001,4.624
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,512,1,2,42.998,27.025,0.006,151.582,0.001,5.36
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,1,1,2,44.076,27.747,0.004,158.063,0.001,4.554
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,2,1,2,42.052,28.218,0.004,155.691,0.001,4.761
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,4,1,2,41.573,28.033,0.004,152.587,0.002,7.303
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,8,1,2,51.234,27.869,0.004,144.841,0.001,4.545
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,16,1,2,42.769,27.213,0.003,153.775,0,4.599
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,32,1,2,42.455,27.717,0.003,147.967,0.001,4.585
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,64,1,2,42.949,26.293,0.003,150.848,0.001,4.705
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,128,1,2,41.485,26.924,0.005,172.208,0.001,4.387
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,256,1,2,42.593,29.205,0.003,170.758,0.001,4.453
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,1,1,2,42.012,24.714,0.006,149.852,0.001,3.851
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,2,1,2,41.322,24.747,0.006,130.369,0.002,3.787
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,4,1,2,41.456,25.223,0.005,117.154,0.002,4.074
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,8,1,2,41.857,26.295,0.005,166.931,0.001,4.043
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,16,1,2,44.183,26.775,0.003,151.158,0.001,4.764
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,32,1,2,41.958,25.99,0.003,150.086,0.001,4.781
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,64,1,2,41.127,24.928,0.003,153.339,0.001,4.619
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,8,128,1,2,42.559,27.019,0.003,155.083,0.001,4.586
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,1,1,2,42.618,27.644,0.005,145.928,0.001,4.603
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,2,1,2,42.614,27.399,0.003,149.671,0.001,4.737
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,4,1,2,40.772,25.772,0.003,142.436,0.001,4.551
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,8,1,2,42.404,23.6,0.004,147.096,0.001,5.238
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,16,1,2,40.724,24.876,0.005,142.061,0.001,4.59
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,32,1,2,43.538,27.65,0.003,142.586,0.001,4.546
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,16,64,1,2,40.846,24.722,0.003,145.838,0.002,4.733
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,1,1,2,41.148,26.133,0.004,144.555,0.001,4.586
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,2,1,2,43.799,26.546,0.004,143.33,0.001,4.594
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,4,1,2,41.862,23.937,0.003,144.984,0.002,4.718
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,8,1,2,40.6,26.147,0.004,142.137,0,4.581
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,16,1,2,40.839,24.718,0.004,138.944,0.001,4.811
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,32,32,1,2,41.683,24.339,0.006,144.392,0.001,4.572
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,1,1,2,42.303,26.545,0.003,143.634,0.001,4.615
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,2,1,2,42.2,28.038,0.003,143.463,0.002,7.297
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,4,1,2,43.457,26.401,0.003,136.708,0.001,4.526
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,8,1,2,41.244,27.326,0.003,140.341,0.002,4.805
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,64,16,1,2,40.802,25.568,0.004,140.06,0.001,7.353
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,1,1,2,43.994,27.035,0.004,143.541,0.001,7.292
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,2,1,2,43.648,26.757,0.004,144.005,0.001,4.543
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,4,1,2,42.76,27.305,0.004,136.567,0,5.341
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,128,8,1,2,46.904,24.281,0.003,138.034,0.002,7.267
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,1,1,2,44.828,27.024,0.003,140.042,0.002,4.779
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,2,1,2,42.04,25.291,0.005,138.488,0.001,4.725
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,256,4,1,2,41.867,25.126,0.004,140.478,0.001,7.331
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,1,1,2,43.1,27.164,0.004,141.565,0.001,4.77
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,512,2,1,2,40.595,24.534,0.003,141.639,0.001,4.579
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1024,1,1,2,42.106,23.437,0.005,-1,-1,-1
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1,1,2,38.129,30.452,0.006,193.171,0.001,0.727
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,2,1,2,37.473,20.605,0.005,173.499,0.001,0.623
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,4,1,2,36.968,15.825,0.005,178.955,0.001,0.614
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,8,1,2,36.533,27.668,0.005,184.412,0.001,0.609
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,16,1,2,36.551,27.303,0.003,174.128,0.001,0.621
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,32,1,2,36.56,25.907,0.003,177.631,0.001,0.6
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,64,1,2,36.527,27.71,0.005,175.8,0.002,0.803
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,128,1,2,64.078,27.207,0.005,163.203,0.001,0.604
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,256,1,2,37.441,17.063,0.006,158.58,0.001,0.608
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,512,1,2,36.797,15.976,0.004,153.153,0.001,0.662
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,1,1024,1,2,37.428,17.072,0.005,-1,-1,-1
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,1,1,2,36.834,17.827,0.005,165.911,0.001,0.578
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,2,1,2,36.813,17.756,0.005,158.977,0.001,0.582
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,4,1,2,36.805,16.263,0.005,153.967,0.001,0.65
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,8,1,2,37.228,16.707,0.005,150.902,0.001,0.591
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,16,1,2,37.25,18.454,0.004,147.989,0.001,0.656
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,32,1,2,37.453,16.85,0.004,152.648,0.002,0.59
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,64,1,2,36.759,17.868,0.005,149.009,0.001,0.6
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,128,1,2,36.83,16.314,0.005,162.503,0.001,0.573
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,256,1,2,36.751,15.609,0.005,196.789,0.001,0.59
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,2,512,1,2,36.751,15.547,0.006,155.509,0.001,0.575
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,1,1,2,37.048,18.377,0.005,155.155,0.001,0.578
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,2,1,2,37.38,19.121,0.005,149.327,0.001,0.598
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,4,1,2,36.787,19.099,0.005,149.055,0.001,0.583
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,8,1,2,36.747,17.179,0.005,145.36,0.001,0.642
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FluidSimulation,TWO_D,512,512,5,4,16,1,2,36.664,15.605,0.005,151.182,0.001,0.597
