device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,128,1,1,4,25.023,4.538,0.002,98134.6,0,0.239
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,256,1,1,4,28.059,4.593,0.001,98211.3,0.001,0.382
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,512,1,1,4,31.897,4.67,0.002,100447,0,0.259
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1024,1,1,4,29.581,4.566,0.002,101047,0,0.259
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1,1,1,4,37.679,3.82,0.001,97406.7,0,0.202
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,2,1,1,4,25.239,2.932,0.001,97349.7,0,0.234
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,4,1,1,4,22.158,3.415,0.002,97348,0,0.234
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,8,1,1,4,22.127,3.405,0.001,97371.5,0,0.244
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,16,1,1,4,22.134,3.434,0.001,97377.2,0,0.255
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,32,1,1,4,22.1,3.393,0.001,97507.7,0,0.236
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,64,1,1,4,22.084,3.403,0.001,97528.4,0.001,0.252
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,128,1,1,4,22.173,3.391,0.001,98121.2,0.001,0.264
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,256,1,1,4,22.202,3.406,0.002,98222.3,0.001,0.208
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,512,1,1,4,22.118,3.403,0.002,100405,0,0.247
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1024,1,1,4,29.921,4.458,0.001,101099,0,0.241
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1,1,1,4,29.564,4.925,0.002,97367.8,0,0.226
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,2,1,1,4,23.22,4.13,0.001,97346.5,0,0.184
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,4,1,1,4,22.762,4.061,0.001,97349.1,0,0.157
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,8,1,1,4,22.677,4.032,0.001,97375.5,0,0.15
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,16,1,1,4,22.684,4.039,0.002,97374.6,0,0.151
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,32,1,1,4,22.619,4.031,0.001,97525.1,0,0.181
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,64,1,1,4,22.726,4.072,0.001,97537.3,0.001,0.175
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,128,1,1,4,22.585,4.013,0.002,98174.7,0.001,0.176
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,256,1,1,4,22.57,4.902,0.001,98210,0.001,0.171
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,512,1,1,4,22.579,4.017,0.001,100444,0,0.178
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1024,1,1,4,26.854,4.045,0.001,101090,0,0.181
