device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0,0.068,0.088,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.291,0.09,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0.001,0.3,0.088,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0,0.07,0.086,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0.001,0.274,0.087,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0,0.274,0.086,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0,0.089,0.11,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.271,0.089,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.091,0.108,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0,0.302,0.101,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0,0.071,0.086,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0,0.096,0.113,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0.001,0.295,0.089,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0.001,0,0.072,0.087,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0,0.305,0.09,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.072,0.089,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0,0.071,0.113,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.071,0.113,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.072,0.087,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,24,0,0.001,0.275,0.09,0,0
