device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,415.585,28.19,0.012,724.939,20.208,1.034
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.198,28.025,0.011,724.784,20.095,1.032
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,415.601,28.155,0.011,724.769,20.171,1.034
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.17,28.107,0.012,724.697,20.173,1.021
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.018,28.083,0.011,724.648,21.094,1.044
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.005,28.117,0.012,724.736,20.245,1.025
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.976,28.114,0.011,724.648,20.189,1.035
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.593,28.19,0.012,724.736,19.923,1.039
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,416.509,28.043,0.011,724.734,20.363,1.11
Tesla K20Xm,MatrixMultiplication,TWO_D,3238,3238,3238,1,1,1,39,415.797,28.135,0.012,724.852,20.414,1.052
