device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0,0.082,0.103,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.074,0.09,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.081,0.097,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.071,0.088,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.07,0.086,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.08,0.093,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.06,0.071,0,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0.001,0.001,0.293,0.133,0.001,0
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.291,0.088,0,0.001
Tesla K20Xm,Empty,ONE_D,1,1,1,32,0,0.001,0.273,0.089,0,0.001
